symbol_chr,P53KO-O1,p53KO-O2,p53KO-O-CAS1,p53KO-O-CAS2,p53KO-O-RAS1,p53KO-O-RAS2,WT-O1,WT-O2
Itgav_chr2,0.6621267954933714,0.7379157862133786,1.0,0.9518253935699118,0.4204339550902788,0.3390297253912662,0.22292374172127608,0.31297462577228297
Itgax_chr7,0.7046872607308863,1.0,0.5651413959985858,0.5054561460854453,0.14314856428924952,0.05494840176469168,0.00735845967459354,0.004783833061061845
Itgb1_chr8,0.6880784505331548,0.8400415930388965,0.9519045058621921,1.0,0.6102659126768948,0.5451307126697605,0.4614586734599384,0.5686576521436879
Itgb1bp1_chr12,0.712735952899191,0.6443699711731354,0.8862710533486531,1.0,0.34390572599220726,0.3509221094905465,0.27009814422129247,0.2698365071007076
Itgb1bp2_chrX,0.24906052726339187,0.23471605808435864,1.0,0.7323727871177197,0.14553469238068115,0.11945802290684168,0.01775070597459512,0.0
Itgb2_chr10,0.492107644191424,0.8831106785166494,1.0,0.954375770145396,0.23015536880685014,0.10249225885633916,0.02355823418720163,0.013797928429435677
Itgb2l_chr16,0.6272620232167878,0.9444853487753603,1.0,0.8759371538957585,0.2520890352834442,0.10175476761943726,0.17846298667229443,0.18970807107062032
Itgb3_chr11,0.29204017492096335,0.4191776838161183,1.0,0.9279212907982645,0.10066174148900423,0.056653164942080114,0.04901981872835401,0.06221037306278163
Itgb3bp_chr4,0.7281477284257653,0.39860581028798064,0.9873623888252379,1.0,0.19032514842250137,0.17579030020916617,0.12598635985169596,0.12946178885935775
Itgb4_chr11,0.25705790734446643,0.4349128005915954,1.0,0.8222754513139204,0.26266212164208114,0.18578958239782167,0.16537826238255465,0.1293766307912809
Itgb5_chr16,0.8291931694398353,0.9733648604516816,0.8027694763998158,0.8109952022602599,0.991104606021116,0.7831797084660646,1.0,0.9734282141638781
Itgb6_chr2,0.0,1.0,0.9779460501476828,0.6889112918331259,0.31547111857288146,0.42684960385184445,0.754162224787858,0.0
Itgb7_chr15,0.22223759121483053,0.26051626444216197,0.9160708022334852,1.0,0.14305410645295313,0.0675069336337858,0.040563634236413355,0.024026330872733204
Itgb8_chr12,0.0,0.0,0.38372764676021615,0.0,0.297083848171389,0.39977733355352496,0.0,1.0
Itgbl1_chr14,0.48891193672527844,0.7770427593753073,0.4731843134920416,1.0,0.6594149582541441,0.14899910606108924,0.21894320320432129,0.32883344387625246
Itih1_chr14,0.780729651652861,0.7130540926216308,0.5651218358513365,0.5260290066384542,0.7904562095232971,0.7585763053903449,0.8276268502278874,1.0
Itih2_chr2,0.36240796634451444,0.44769405461516687,0.4619539774562776,0.5002123829861265,0.6248604073620722,0.6171177533858795,0.6500735860279601,1.0
Itih3_chr14,0.753957215666494,0.7310238792781181,1.0,0.8824299507553125,0.6016530282208131,0.5657898408909875,0.2985747454036061,0.3510371037143946
Itih4_chr14,1.0,0.898757928545906,0.637325085908996,0.665409284616186,0.839820621810636,0.8878562356059948,0.4748061299963837,0.5956233046394903
Itih5_chr2,0.2686987201871423,0.335563091298305,0.7068299286164965,0.8675080797477607,0.5095021914005534,0.42680645235989817,0.6530460428664744,1.0
Itk_chr11,0.13453420712376607,0.24824620244362272,1.0,0.8798498807325407,0.07052556093876279,0.04222951139887688,0.014253737931289921,0.016055895995113086
Itln1_chr1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Itm2a_chrX,1.0,0.902432824296181,0.302256659053926,0.24997158701263114,0.08412122277590935,0.047639648030918975,0.10182247434798876,0.07149592214244964
Itm2b_chr14,0.8286549355304398,0.7637589204018896,0.884982175843023,1.0,0.6406272199637522,0.6359108791003639,0.5543453493815371,0.5855667908538539
Itm2c_chr1,0.6220394694633604,0.7708599371822834,1.0,0.9758735791954317,0.4124059359664896,0.3199150758576135,0.25258847197448114,0.27744245014275837
Itpa_chr2,1.0,0.6513766725208648,0.8526650517871132,0.9042375141917123,0.4434862249790176,0.4516255319818997,0.4673199088502795,0.47154758089058696
Itpk1_chr12,0.6233781071414574,0.6799746582127048,1.0,0.9183774822873799,0.5971390321564147,0.5319276613828684,0.7510476628952885,0.6943491627098206
Itpka_chr2,0.6289220055008646,1.0,0.7772636594960329,0.5022052172069996,0.8250645727447657,0.8806214611468859,0.8623875992476555,0.7490054287859887
Itpkb_chr1,0.2379838499859188,0.8716667402705246,1.0,0.6778799110266368,0.22429403536838308,0.1162868605212584,0.19750239577802708,0.24044055690216887
Itpkc_chr7,0.6337380547493561,0.8874871521097056,1.0,0.8922938615598871,0.6013141925683111,0.43620208326730386,0.4262881263424464,0.5086000880033492
Itpr1_chr6,0.3529492765933468,0.3759949478478871,1.0,0.8287086812055459,0.2554265171800235,0.22910180847164188,0.1894029245132835,0.24881990790615754
Itpr2_chr6,0.4902419411596118,0.5535396216657972,0.4928877522616044,0.4992138574522712,0.6033835859975896,0.5572440879807723,0.6068625479617505,1.0
Itpr3_chr17,0.09564776823872405,0.12869794119194128,1.0,0.7000114613565007,0.07018638980249337,0.026171825493271444,0.01873277164133164,0.01689636936811517
Itprip_chr19,0.1294724358824178,0.13757473554900657,0.9323033678719915,1.0,0.07635214021917232,0.05227082879346852,0.01729227810775211,0.02406181378774744
Itpripl1_chr2,0.4715533106612534,0.6824761425306359,1.0,0.9086640495673695,0.4547389245544023,0.36334548712632825,0.24658747557566846,0.3910277406401762
Itpripl2_chr7,0.40553671766804533,0.5865257676943616,1.0,0.9379751408550042,0.2226846816878788,0.11645810462151766,0.05100060600982092,0.07180391509525734
Itsn1_chr16,0.6284160028364753,1.0,0.9372753794971155,0.7967188538891644,0.6989269131403799,0.4813892987767289,0.5095072225978108,0.609353640400176
Itsn2_chr12,0.406207386872946,0.6527872972932327,1.0,0.7190883211311929,0.4033956598267098,0.25932728026982876,0.23763237159818157,0.36918114757020387
Ivd_chr2,0.4030235688967938,0.54755900388095,0.3651567255793832,0.3211082524491712,0.45556471142514193,0.4830005982250068,0.8113971023914559,1.0
Ivl_chr3,,,,,,,,
Ivns1abp_chr1,0.19155581042113307,0.282490048126406,1.0,0.7209928232442757,0.15660068586156867,0.12070041414455612,0.07628318357371174,0.10468140013464743
Iws1_chr18,0.6593953405232789,0.9166826781130608,1.0,0.8470092378079827,0.5825416454022743,0.48141001499776787,0.4311748540888042,0.5840382069693961
Iyd_chr10,0.8348347441806617,0.82646934141321,0.5515154439516394,0.6466692329685234,0.8447234078753229,0.856527579767877,0.8455501833500656,1.0
Izumo1_chr7,0.21532022795895578,0.14346870266538475,0.3645169855824156,1.0,0.22057707233233048,0.08915401937022972,0.014850798669476018,0.18162312308135883
Izumo2_chr7,,,,,,,,
Izumo3_chr4,,,,,,,,
Izumo4_chr10,0.6807057319293375,0.6287195473648985,1.0,0.679630801900191,0.5260957933709866,0.35371794316269395,0.4489982205931899,0.34704416084421724
Jag1_chr2,0.3590772785434896,0.4120313647143841,1.0,0.9210722576592444,0.23227641668486568,0.18187332644332205,0.16771096725680976,0.22296621998279226
Jag2_chr12,0.029173019910686087,0.037786490615352136,1.0,0.7628814933273057,0.015163415522666679,0.004933832444014341,0.016916440543400663,0.010376623970003456
Jagn1_chr6,1.0,0.9342311479380011,0.9831918848230338,0.9716385045835367,0.6503201074972175,0.6830487212019787,0.7032170108059207,0.6764274142734106
Jak1_chr4,0.4950465583154351,0.789351243896951,0.9815849062687902,1.0,0.5053917015656985,0.42886467978786136,0.4365576214255266,0.5401800936839155
Jak2_chr19,0.15858243158700466,0.21174758417492937,1.0,0.9494936159328048,0.15309194552965566,0.11276588703223454,0.08265679637201805,0.11514223375277265
Jak3_chr8,0.27542474840782166,0.3851874895998659,1.0,0.7056826060887258,0.23707790276554055,0.15025035359923744,0.06491958986583803,0.053342694516001786
Jakmip1_chr5,0.19476555185094865,0.20477092922045592,1.0,0.937550196852609,0.080452186779462,0.028540862043961168,0.022061499934519432,0.049578626320995044
Jakmip2_chr18,0.0,0.0,1.0,0.8746220724330325,0.0,0.0,0.0,0.005456887550234506
Jakmip3_chr7,0.24669926933842334,0.8503075601792452,0.21818025118499024,0.0,0.3075550282289647,0.07021420810273811,1.0,0.4398456835407089
Jam2_chr16,0.1430864617252329,0.16660790484295918,1.0,0.9831086667920605,0.08173732498103849,0.10114979115495065,0.07762875538901223,0.0508146664583229
Jam3_chr9,0.46745460272386763,0.5780623126312229,1.0,0.9965111691081474,0.33101310655084965,0.1947954430926956,0.2481544378853435,0.2551023586622028
Jarid2_chr13,0.27948357141175456,0.3690617352325782,1.0,0.927704828369859,0.26960769305278964,0.2021141755723431,0.14017037871720286,0.1799333629381
Jazf1_chr6,0.2950932761695167,0.2535527095628138,0.9440641583884385,1.0,0.20850548738684963,0.13992854362226712,0.1432371930178817,0.22807481970282073
Jdp2_chr12,0.20889784113154833,0.3159111226091624,0.922047648418205,1.0,0.09809619029925992,0.04646129450060982,0.03513165535136983,0.015208991010827004
Jkamp_chr12,0.8823098100118717,0.755564242806018,0.9703992130890521,1.0,0.5141962963920058,0.5395034308111908,0.4975567169960626,0.5192750104312623
Jmjd1c_chr10,0.3242381237352617,0.45723743395839733,1.0,0.8121401770649113,0.3181593030096564,0.21875140220611874,0.22975773497560412,0.41837753186103394
Jmjd4_chr11,0.8282380594664499,0.9770137117862273,0.8151316157963568,0.7494150988056417,1.0,0.8400410057060373,0.7698342135276003,0.7908181692496878
Jmjd6_chr11,0.8074717306805939,0.9886948365214299,1.0,0.8921021163536098,0.3759979183752491,0.2971825804662604,0.31034297351672296,0.363128130998581
Jmjd7_chr2,0.5840487339909575,0.5491945091966849,1.0,0.8498554213166312,0.353778105136209,0.37980315837378986,0.38508783391213314,0.39052058260233924
Jmjd8_chr17,0.8918672882060075,0.864867399572736,1.0,0.8279589774388197,0.7197446686112808,0.6624500560752399,0.7297580393078954,0.669986042860069
Jmy_chr13,0.5782364009053348,0.9434031783130329,0.769024210993627,0.5571087094914584,0.8774864155587687,0.806491238958294,0.5065242749193448,1.0
Josd1_chr15,0.7398743524376545,0.9376703706941169,1.0,0.8942359373297005,0.8264893438837049,0.7980769973264766,0.724647173528659,0.8848019892336875
Josd2_chr7,1.0,0.9645327584114309,0.8413175246907038,0.6629004214842759,0.3908930321582192,0.2721561983054609,0.43373055737296146,0.2965112929590763
Jph1_chr1,0.18573259377227122,0.2938559109969274,0.9945413529874246,1.0,0.531002474932477,0.5344925720644595,0.4616217234750664,0.3854805290570364
Jph2_chr2,0.6540411341969214,0.6472765365231989,0.7912519153276456,1.0,0.1834740847788483,0.581359646998306,0.488151512837315,0.27085205033716403
Jph3_chr8,0.5166189184959146,0.1278189118806842,1.0,0.4622934314815879,0.04838781012692161,0.03621058861087769,0.0,0.0
Jph4_chr14,0.0,0.14384688607651994,0.0,0.0,1.0,0.0,0.0,0.0
Jrk_chr15,0.32155026253724744,0.5869719213003521,0.636083831139893,1.0,0.3183265684386692,0.2860995657032232,0.39090654674770525,0.3369195121126514
Jsrp1_chr10,0.0,0.0,1.0,0.29351963878831916,0.025538010914478878,0.0,0.0,0.6092766530296726
Jtb_chr3,1.0,0.8566773192573298,0.8146419921943684,0.735962117917802,0.6015148655655215,0.5805806972237908,0.4948640620829365,0.5531935029724384
Jun_chr4,0.20365436205031454,0.318848793392605,1.0,0.9481054202641432,0.14382014271960666,0.10038224493850557,0.07593922882721355,0.12141194712245607
Junb_chr8,0.42358716241309047,0.5885095327243266,1.0,0.9757626290969884,0.6953170717463745,0.7304727203866628,0.14500021527283577,0.2010276634894681
Jund_chr8,0.4306270995142025,0.4095573475622664,1.0,0.9967236248408283,0.33840936263794225,0.3252838078110184,0.3752316939103121,0.4262444219428535
Jup_chr11,0.3521191079246703,0.43659499921448586,1.0,0.8564710029675646,0.5589593054620652,0.48874567619023873,0.5157422223764134,0.5690477971026819
Kalrn_chr16,0.46240842859197845,0.9236041109568613,0.5004420081521582,0.5481345484306074,0.8219392924389508,0.780709680252299,0.7129220934217655,1.0
Kank1_chr19,0.27186865087695394,0.5012161843341082,0.38583611941712986,0.31260068917027883,0.6115466210466013,0.6071908841295818,0.6561091079164498,1.0
Kank2_chr9,0.6343220592255236,0.9805028715623242,0.4706262047511007,0.46181754561750704,0.6666427842017706,0.5800742410607203,0.8322400930366008,1.0
Kank3_chr17,0.4861780411900186,0.5438805775421844,1.0,0.6437617303856739,0.19966894475113664,0.13718140957747138,0.11092304839341334,0.11500509491960334
Kank4_chr4,0.0,1.0,0.0,0.0,0.37856534228745775,0.0,0.754162224787858,0.849514022427459
Kap_chr6,,,,,,,,
Kars_chr8,0.5874664183025646,0.7084550451510925,0.9694098713347998,1.0,0.5646481116010175,0.5156708414302299,0.5923970604347688,0.5625470404501002
Kat2a_chr11,0.38740423468418944,0.503949155344309,1.0,0.7708245025898686,0.29570111384258946,0.21448603150687431,0.22394065473316432,0.2239572896914146
Kat2b_chr17,0.610626352285721,0.9667556738697514,0.9938950655944312,0.8476373466206353,0.7264342809482418,0.7061921414947746,0.6049254290439134,1.0
Kat5_chr19,0.41460423135549074,0.4793038128339861,1.0,0.9763301095573168,0.49463204462100074,0.3722716422553691,0.41734414013740717,0.3934566444226668
Katna1_chr10,0.5342900128298064,0.6906329439309822,1.0,0.998550713405913,0.47716681143887274,0.3857984253484463,0.3882623891613246,0.5043594293628942
Katnal1_chr5,0.5359900511150693,1.0,0.8337863244253808,0.9578942457250615,0.6240920073321532,0.4594606324902062,0.5883138713809278,0.771237373273057
Katnal2_chr18,0.0,0.0,0.8473861941019605,1.0,0.0,0.06398345966338904,0.0,0.0
Katnb1_chr8,0.23487207336312307,0.3288291451724986,1.0,0.8344067892741062,0.21247812315484002,0.12874784480282128,0.12190228870722528,0.13427515039908489
Kazald1_chr19,0.3415082193532387,0.30372336429693947,1.0,0.7178133125635909,0.29329655068781657,0.24903579021440217,0.22806314569601777,0.3082777162567355
Kazn_chr4,0.3059962185158483,0.36220863051901125,1.0,0.6612914036414577,0.19962229214137697,0.11786752678976267,0.10622124495834828,0.050379464832948036
Kbtbd11_chr8,0.2491660266549167,0.42133218827706986,1.0,0.7120077868754885,0.10830416547980075,0.06448961794274871,0.060279184843239624,0.030506909534973002
Kbtbd12_chr6,0.9327238723729472,1.0,0.0,0.15897952889074268,0.8736123283896049,0.8488131087746268,0.34807487293394457,0.8106938842549143
Kbtbd13_chr9,0.6062705171821395,1.0,0.39117842009857823,0.20667338757080975,0.11356960269770673,0.20529433329778457,0.7541622247878581,0.33980560900530055
Kbtbd2_chr6,0.4352082857849093,0.7050806954024009,1.0,0.933479230213794,0.4183894546224888,0.37494776141687036,0.2789223738724597,0.43846957159410815
Kbtbd3_chr9,1.0,0.5216940602171342,0.7639317878126574,0.7423408964837872,0.20340653346123422,0.16597747838981516,0.12350054918773158,0.12775051620560407
Kbtbd4_chr2,0.7445272793279718,0.8750833477988005,1.0,0.937586816663844,0.6936573864201953,0.640340553537857,0.7070195993424851,0.782467189733267
Kbtbd7_chr14,0.7957763465857736,0.7555487474613606,1.0,0.9477209901146914,0.2657762502806177,0.2600156500046302,0.18823250451121515,0.3413049732559025
Kbtbd8_chr6,0.31878368071376056,0.37091638456867104,1.0,0.9313300412402009,0.12203089656156006,0.08627930094048325,0.05228619173743132,0.12073874263767968
Kcmf1_chr6,0.7376846430438142,0.8019130988622573,0.9792013199336832,1.0,0.6653993722253742,0.6486992780942324,0.5329637864168142,0.6181566937340609
Kcna1_chr6,0.0,0.0,1.0,0.8460340329628196,0.0,0.0,0.0,0.05791144425892468
Kcna10_chr3,,,,,,,,
Kcna2_chr3,0.7630960194214087,1.0,0.46318351701389027,0.3585858032406586,0.9242208559461731,0.5048869094125868,0.14462675330777666,0.07628905783319737
Kcna3_chr3,0.38130834231099975,0.37736455744716985,0.5535632676317822,0.47875793150663726,1.0,0.0968385065293831,0.284594094200443,0.0
Kcna4_chr2,,,,,,,,
Kcna5_chr6,0.0,0.0,1.0,0.7044471334427366,0.0,0.04373416382917293,0.0,0.07238930532365585
Kcna6_chr6,0.0,0.0,0.0,0.0,0.297083848171389,0.20138409319643522,0.0,1.0
Kcna7_chr7,0.0,0.0,1.0,0.6340024202958826,0.0,0.0,0.0,0.17373433276507708
Kcnab1_chr3,0.8332679902789362,0.8396847397952635,0.8100273841837453,1.0,0.5527895326886241,0.16660681587678225,0.13881521358601084,0.10759851390566705
Kcnab2_chr4,0.14619913321855466,0.2535091435431711,0.9333188276763681,1.0,0.10749663021595315,0.05475635477014057,0.011957933848887973,0.003673588380687353
Kcnab3_chr11,0.09195463955566205,0.12287735024769057,1.0,0.747432452785019,0.0817673513545595,0.05611402955357562,0.039327184290047425,0.024159003753536034
Kcnb1_chr2,0.4481801387188412,0.6485954693299522,1.0,0.6346307673010282,0.5424805826978515,0.3480962037259701,0.7333371574392348,0.40578187379925107
Kcnb2_chr1,1.0,0.0,0.0,0.0,0.0,0.0,0.7463620976021674,0.0
Kcnc1_chr7,0.10104508618681869,1.0,0.6845622351527594,0.10333669377496889,0.3030396824133829,0.10264716663852594,0.0,0.0
Kcnc2_chr10,0.34441261243930427,0.6817008633206209,1.0,0.0,0.12903416033031315,0.0,0.0,0.0
Kcnc3_chr7,0.7412651452612808,1.0,0.8146881872887698,0.465323283148252,0.4383871665297115,0.24492891203763323,0.4262061690135434,0.574075169954157
Kcnc4_chr3,0.0,0.031248920069566838,1.0,0.9137563882941417,0.026616955775060205,0.0,0.011783377540941236,0.05309279156292144
Kcnd1_chrX,0.28056216948999757,0.5059902341275231,1.0,0.5148629809341859,0.2497091125782689,0.20091794354135295,0.10842080645538336,0.06046577398362191
Kcnd2_chr6,1.0,0.0,0.0,0.0,0.0,0.12156954532036165,0.24715597331578143,0.0
Kcnd3_chr3,0.0,0.0,0.6458238122370792,0.6824231000027848,1.0,0.6778695457056817,0.0,0.5610088454573805
Kcne1_chr16,,,,,,,,
Kcne1l_chrX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kcne2_chr16,0.6062705171821395,1.0,0.19558921004928911,0.6200201627124294,0.26499573962798234,0.0,0.050775278527565006,0.16990280450265027
Kcne3_chr7,0.859528843364043,1.0,0.5175643005946363,0.3348138605212562,0.17215225956077665,0.09320978262147107,0.10288012648235079,0.06959839947716075
Kcne4_chr1,0.292393519803784,0.34043454186500094,0.907225027435584,1.0,0.1159890469954803,0.07851732179909655,0.09627857680377776,0.0649992962131548
Kcnf1_chr12,0.08889307941493359,0.32257015509923476,0.6595902552329487,1.0,0.0,0.0,0.0,0.0
Kcng1_chr2,1.0,0.9896572290028386,0.0,0.0,0.18732496382235828,0.5079275525023811,0.0,0.0
Kcng2_chr18,1.0,0.5773000502256282,0.22179469085991224,0.10652906876226834,0.3746112880309958,0.2698365122839217,0.09329526219045645,0.019075917135526328
Kcng3_chr17,0.5166189187241731,0.5112756475550079,1.0,0.26416767512995387,0.0,0.0,0.0,0.0
Kcng4_chr8,0.0,0.0,0.9463686270796573,1.0,0.0,0.4966636868702975,0.0,0.8220836097944093
Kcnh1_chr1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kcnh2_chr5,0.0,0.24192761631794774,0.4731843135995622,1.0,0.2747562326405779,0.0,0.0,0.0
Kcnh3_chr15,0.32594129123796384,0.3225701551041705,0.8604770852124843,1.0,0.2136992920627751,0.08277728115898238,0.12163511291176282,0.1370139349887966
Kcnh4_chr11,0.0514912467299875,0.0509586845567009,0.9897890853088317,1.0,0.06570465346849523,0.0,0.0,0.0
Kcnh5_chr12,,,,,,,,
Kcnh6_chr11,0.0,0.8706872413117902,1.0,0.0,0.0,0.0,0.0,0.0
Kcnh7_chr2,0.0,0.0,1.0,0.8689726152965829,0.41861822567580814,0.21190928718860613,0.25621093916637977,0.04857703384133681
Kcnh8_chr17,,,,,,,,
Kcnip1_chr11,0.0,0.0,0.5081415704384308,1.0,0.0,0.0,0.0,0.0
Kcnip2_chr19,0.0,0.0,1.0,0.42266828001086243,0.45420024434994866,0.0,0.0,0.0
Kcnip3_chr2,0.021090338066290786,0.01684318279229146,1.0,0.9195178171422687,0.010962091355298671,0.004837510400533345,0.006409099039384327,0.004578726387323735
Kcnip4_chr5,0.39538829328315056,0.6901089385689978,1.0,0.36893246459089546,0.5588623737408893,0.2170940655980308,0.17852502137757742,0.29669999888419624
Kcnj1_chr9,0.9778238735493074,0.0,0.9463686270796573,1.0,0.3663416434745245,0.4966636868702975,0.0,0.0
Kcnj10_chr1,0.05464933547142054,0.09064190004490633,0.9949148679186361,1.0,0.169613468978427,0.05701994756383447,0.02535482246378247,0.017384673966111118
Kcnj11_chr7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kcnj12_chr11,,,,,,,,
Kcnj13_chr1,0.4564177522357468,1.0,0.0,0.27250668593722455,0.45121430482690267,0.0,0.9372877779780137,0.22402328006838493
Kcnj14_chr7,0.40418034478809295,1.0,0.7823568400983937,0.4133467751416195,0.22713920539541346,0.0,0.15083244497280415,0.0
Kcnj15_chr16,0.3368169540127543,1.0,0.9779460501476829,0.9185483889175758,0.42062815816797416,0.28484871055206795,0.2513874083049321,0.4719522347136966
Kcnj16_chr11,0.8988020397431339,1.0,0.6872964386346844,0.7594910581384409,0.8529681761495618,0.531074267299797,0.1897681277135554,0.2135986041890839
Kcnj2_chr11,0.636818819030046,1.0,0.6473223042122602,0.6699461451020011,0.3159588282157825,0.13943347607958653,0.010329588378865464,0.08144920175919618
Kcnj3_chr2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnj4_chr15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kcnj5_chr9,0.7928043134626384,1.0,0.06975462646901986,0.0737076700062126,0.2700218896675385,0.1710786110820473,0.16137793371887266,0.06059386742824237
Kcnj6_chr16,,,,,,,,
Kcnj8_chr6,0.6844022375742987,0.8040952640498351,1.0,0.9571070104084992,0.38371148216343454,0.2259695882510221,0.23024401171175793,0.29658204196324484
Kcnj9_chr1,0.5301586338374964,1.0,0.2565520806325736,0.6763856317762834,0.32817190374097577,0.06732054433926977,0.09892257751570105,0.11142976135922777
Kcnk1_chr8,0.02965549470301622,0.04402316206689062,0.9372040335968164,1.0,0.044441715784623415,0.04142281782279259,0.03873404016363682,0.006233048915619157
Kcnk10_chr12,0.3771335204448456,0.32943517485333024,0.09404379372078799,0.16562220227984287,0.10344669450205203,0.1265641200135623,0.998098596628147,1.0
Kcnk12_chr17,0.4889119367746537,0.48385523257481483,0.47318431353982865,1.0,0.18317082173726226,0.0,0.3649053386738688,0.0
Kcnk13_chr12,0.3018368624255435,0.33735521279372055,0.8744212546209957,1.0,0.22740952175918275,0.11993038079906786,0.01949163818481036,0.025615386169517997
Kcnk15_chr2,,,,,,,,
Kcnk16_chr14,,,,,,,,
Kcnk18_chr19,,,,,,,,
Kcnk2_chr1,1.0,0.9896572290028387,0.19356627564023365,0.40907162410391457,0.2945267748460971,0.2031710210214707,0.14927241953550852,0.0
Kcnk3_chr5,0.48891193689809187,0.6048190408864905,0.9463686270796572,1.0,0.6868905817748677,0.8070784914698843,0.9122633470301579,0.4110418050009824
Kcnk4_chr19,0.08994447923401881,0.5406788690259751,0.4513760182537616,0.0,0.7488376138678037,1.0,0.7831967517381513,0.0
Kcnk5_chr14,0.7623901455815288,1.0,0.5262378279595971,0.45376118507309504,0.5623543211262616,0.5029954706980786,0.7338701378986408,0.8913372670855714
Kcnk6_chr7,0.2322910100439702,0.4104188211373456,0.9912566057003644,1.0,0.16542814639436335,0.07092307838720133,0.031797002322611,0.048111676849889505
Kcnk7_chr19,0.13731187053493482,0.0,1.0,0.42127792412099707,0.051443882360674015,0.0,0.1024843757181312,0.0
Kcnk9_chr15,,,,,,,,
Kcnma1_chr14,0.17306305400286248,0.06850924099381535,1.0,0.9858755158845858,0.16170997507256704,0.15796518873994445,0.05115552633356506,0.05819956089010824
Kcnmb1_chr11,0.5166189187459121,0.6817008633493064,1.0,0.8805589170479721,0.2903268607920715,0.04373416382917293,0.2570565199041084,0.0
Kcnmb2_chr3,0.0,0.0,0.9463686270796573,1.0,0.0,0.0,0.0,0.0
Kcnmb3_chr3,0.7365655870092397,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcnmb4_chr10,0.211591239883132,0.3141042002028057,0.6082712116675426,1.0,0.0,0.0,0.0,0.0
Kcnn1_chr8,0.40987579706262545,0.6211309604031295,0.27260208861242213,0.2226848035724006,0.4575677537932604,0.5637866830439028,1.0,0.8635106026050792
Kcnn2_chr18,0.67369402147448,0.7132933497434053,0.37687845581256363,0.38714282349926765,0.7610045271586283,0.8088268142123473,0.728900473306604,1.0
Kcnn3_chr3,0.0,0.0,0.0,0.0,0.0,0.9062284193839584,0.0,1.0
Kcnn4_chr7,0.5234681960732942,0.6225384402230105,1.0,0.9919000163873726,0.22969111271161397,0.055997779413224695,0.025923822771809095,0.03406838999338296
Kcnq1_chr7,0.7450490660219989,0.723267989157427,1.0,0.8504910515908446,0.7394769806796537,0.6068709301600658,0.4013210337835272,0.2966195925427545
Kcnq2_chr2,0.31694266167369395,1.0,0.48593592556038656,0.6996086721756576,0.0,0.0,0.0,0.0
Kcnq3_chr15,0.0,1.0,0.48897302507384144,0.0,0.0,0.0,0.377081112393929,0.0
Kcnq4_chr4,0.2289730222523238,0.9064192267601361,0.0,0.0,0.6336178789064993,0.8722628008627207,1.0,0.5775118825708464
Kcnq5_chr1,0.0688673701574818,0.31805709004385235,1.0,0.9390562317228386,0.06020269557535909,0.028861084797741923,0.017133331615694337,0.07719827367746461
Kcnrg_chr14,1.0,0.5662725752599775,0.4226518251164492,0.5371610852455785,0.341808104377945,0.3874482930689757,0.1876522059381699,0.18327385347056524
Kcns1_chr2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcns2_chr15,,,,,,,,
Kcns3_chr12,0.03990453949938329,0.11189347864800676,1.0,0.8773377020945464,0.02990046567731212,0.015184738034194996,0.014891617904810639,0.0
Kcnt1_chr2,0.16697123453283313,0.16524428929094673,1.0,0.5105832824205121,0.2836686981175756,0.254427871483689,0.2492420016902976,0.0
Kcnt2_chr1,0.08884968182010167,0.11223880194040571,1.0,0.776130716946414,0.13851805372345052,0.09991227529204028,0.03046018435031003,0.04168640649617407
Kcnu1_chr8,0.42518971915851933,1.0,0.9779460501476829,0.5166834688748445,0.0,0.0,0.0,0.0
Kcnv1_chr15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcnv2_chr19,,,,,,,,
Kcp_chr6,0.5154196512085251,0.7858648672802124,0.286960136970525,0.19161313261041657,1.0,0.6742999143341167,0.3821679083321862,0.4255253298959067
Kctd1_chr18,0.4246329414100615,0.3506419425609264,1.0,0.7572259755743728,0.52480236736886,0.4302110680919706,0.18141644141120072,0.32732555448676576
Kctd10_chr5,0.31154510119343537,0.428665402943407,1.0,0.965898435157873,0.18365976989130242,0.15829363315695966,0.1476029081127203,0.17306585911578493
Kctd11_chr11,0.2019031760059928,0.4728953523819417,1.0,0.7915149092171363,0.244391831342962,0.21366731038485948,0.2913395640337681,0.226327455252284
Kctd12_chr14,0.7079839763131083,0.9951871843175685,1.0,0.9690897605356943,0.3783229567849602,0.2085044607901216,0.07009773934251735,0.07789682592081512
Kctd12b_chrX,0.5772683916410095,1.0,0.46838896912485173,0.5817632335712433,0.5216139100584933,0.36007635453717424,0.2218567077231769,0.23555991988530883
Kctd13_chr7,0.19226373675635525,0.29869177128032487,1.0,0.7821467579760104,0.21661075997290827,0.14104730763067322,0.10046246071590488,0.11336866747005009
Kctd14_chr7,1.0,0.5954082221427646,0.5123813177179997,0.7820486930072519,0.2990435211389676,0.11951236529112803,0.08780730559764685,0.049454570200567184
