Person,Image,Label,Scorce
22,Person22_8,eyeball,0.29339
22,Person22_8,hairClip,0.4162
23,Person23_1,canadaPencil,0.30106
23,Person23_1,cloudSign,0.26077
23,Person23_1,eyeball,0.34147
23,Person23_1,noisemaker,0.42836
23,Person23_1,pinkCandle,0.36409
23,Person23_1,blueSunglasses,0.37062
23,Person23_1,lavenderDie,0.25384
23,Person23_1,yellowBag,0.25159000000000004
23,Person23_10,eyeball,0.38554
23,Person23_10,blueSunglasses,0.39404
23,Person23_11,birdCall,0.30273
23,Person23_11,canadaPencil,0.26813000000000003
23,Person23_11,cloudSign,0.25895999999999997
23,Person23_11,eyeball,0.41551000000000005
23,Person23_11,metalKey,0.56339
23,Person23_11,pinkCandle,0.2937
23,Person23_11,pumpkinNotes,0.36593000000000003
23,Person23_11,sign,0.53768
23,Person23_11,blueSunglasses,0.43044
23,Person23_11,hairClip,0.46663999999999994
23,Person23_11,yellowBag,0.48673
23,Person23_12,birdCall,0.27523000000000003
23,Person23_12,eyeball,0.42201000000000005
23,Person23_12,sign,0.32359
23,Person23_12,blueSunglasses,0.33347
23,Person23_12,lavenderDie,0.5221600000000001
23,Person23_12,yellowBag,0.5259199999999999
23,Person23_13,birdCall,0.49835
23,Person23_13,canadaPencil,0.26079
23,Person23_13,eyeball,0.55011
23,Person23_13,blueSunglasses,0.25038
23,Person23_13,yellowBag,0.39305
23,Person23_14,eyeball,0.48156000000000004
23,Person23_14,pinkCandle,0.4572
23,Person23_14,lavenderDie,0.36827
23,Person23_14,yellowBag,0.48063
23,Person23_15,birdCall,0.29357
23,Person23_15,cloudSign,0.35666
23,Person23_15,cupcakePaper,0.26064
23,Person23_15,eyeball,0.70124
23,Person23_15,pinkCandle,0.28625
23,Person23_15,blueSunglasses,0.33831999999999995
23,Person23_15,hairClip,0.40193
23,Person23_15,yellowBag,0.45924
23,Person23_16,birdCall,0.46686000000000005
23,Person23_16,eyeball,0.31494
23,Person23_16,hairClip,0.41248
23,Person23_16,lavenderDie,0.39254
23,Person23_16,yellowBag,0.5233399999999999
23,Person23_17,birdCall,0.55998
23,Person23_17,redWhistle,0.32696
23,Person23_18,canadaPencil,0.26366
23,Person23_18,cloudSign,0.27776
23,Person23_18,eyeball,0.29645
23,Person23_18,paperPlate,0.50116
23,Person23_18,blueSunglasses,0.30067
23,Person23_19,birdCall,0.42428
23,Person23_19,cupcakePaper,0.31801
23,Person23_19,eyeball,0.49315
23,Person23_19,redWhistle,0.43043000000000003
23,Person23_19,blueSunglasses,0.30655
23,Person23_19,yellowBag,0.47412
23,Person23_2,birdCall,0.34433
23,Person23_2,cloudSign,0.39547
23,Person23_2,eyeball,0.33643
23,Person23_2,metalKey,0.26985
23,Person23_2,pinkCandle,0.25985
23,Person23_2,blueSunglasses,0.45158000000000004
23,Person23_2,lavenderDie,0.27775
23,Person23_2,yellowBag,0.25609
23,Person23_20,eyeball,0.2676
23,Person23_20,metalKey,0.53984
23,Person23_20,redWhistle,0.34292
23,Person23_20,lavenderDie,0.39361999999999997
23,Person23_20,yellowBag,0.33266
23,Person23_21,birdCall,0.42638000000000004
23,Person23_21,canadaPencil,0.31564000000000003
23,Person23_21,eyeball,0.25635
23,Person23_21,pinkCandle,0.35194000000000003
23,Person23_21,redWhistle,0.75837
23,Person23_21,sign,0.5484899999999999
23,Person23_21,hairClip,0.5685600000000001
23,Person23_21,yellowBag,0.33482
23,Person23_22,birdCall,0.49355
23,Person23_22,eyeball,0.36530999999999997
23,Person23_22,pinkCandle,0.29197
23,Person23_22,sign,0.3832
23,Person23_22,hairClip,0.25251
23,Person23_22,lavenderDie,0.35135
23,Person23_22,yellowBag,0.39377
23,Person23_23,birdCall,0.34536
23,Person23_23,canadaPencil,0.25137
23,Person23_23,eyeball,0.40962
23,Person23_23,pinkCandle,0.3495
23,Person23_23,sign,0.35946
23,Person23_23,yellowBag,0.35414
23,Person23_24,birdCall,0.31682
23,Person23_24,cloudSign,0.38432
23,Person23_24,pinkCandle,0.32716999999999996
23,Person23_24,pumpkinNotes,0.43651
23,Person23_24,sign,0.32589
23,Person23_24,blueSunglasses,0.40543
23,Person23_25,birdCall,0.2519
23,Person23_25,cloudSign,0.40313000000000004
23,Person23_25,metalKey,0.25842
23,Person23_25,partyFavor,0.31255
23,Person23_25,pinkCandle,0.29627
23,Person23_25,sign,0.4124
23,Person23_25,blueSunglasses,0.31645999999999996
23,Person23_26,canadaPencil,0.25374
23,Person23_26,metalKey,0.29155
23,Person23_26,pinkCandle,0.45221000000000006
23,Person23_26,sign,0.45535
23,Person23_26,yellowBag,0.41038
23,Person23_27,eyeball,0.41217
23,Person23_27,lavenderDie,0.51266
23,Person23_27,yellowBag,0.29289
23,Person23_28,canadaPencil,0.36411
23,Person23_28,cloudSign,0.26459
23,Person23_28,eyeball,0.42768999999999996
23,Person23_28,pinkCandle,0.32300999999999996
23,Person23_28,sign,0.42358999999999997
23,Person23_28,silverStraw,0.27309
23,Person23_28,vancouverCards,0.30806999999999995
23,Person23_29,cloudSign,0.32024
23,Person23_29,pinkCandle,0.325
23,Person23_29,pumpkinNotes,0.28820999999999997
23,Person23_29,redWhistle,0.88976
23,Person23_29,sign,0.4727
23,Person23_29,yellowBag,0.4877
23,Person23_3,cloudSign,0.3182
23,Person23_3,partyFavor,0.34326
23,Person23_3,pinkCandle,0.37517
23,Person23_3,sign,0.57682
23,Person23_3,hairClip,0.42243
23,Person23_3,lavenderDie,0.54985
23,Person23_3,yellowBag,0.40473000000000003
23,Person23_30,eyeball,0.28722
23,Person23_30,sign,0.33623000000000003
23,Person23_30,yellowBag,0.28752
23,Person23_31,birdCall,0.26957
23,Person23_31,cloudSign,0.34308
23,Person23_31,eyeball,0.39765
23,Person23_31,metalKey,0.45783
23,Person23_31,pinkCandle,0.38806
23,Person23_31,redWhistle,0.84925
23,Person23_31,sign,0.33775
23,Person23_31,blueSunglasses,0.36394
23,Person23_31,yellowBag,0.37596999999999997
23,Person23_32,cloudSign,0.32295
23,Person23_32,metalKey,0.25556
23,Person23_32,pinkCandle,0.29138000000000003
23,Person23_32,sign,0.5634
23,Person23_32,blueSunglasses,0.34447
23,Person23_33,cloudSign,0.43181
23,Person23_34,canadaPencil,0.48115
23,Person23_34,metalKey,0.44888999999999996
23,Person23_34,sign,0.3127
23,Person23_35,cloudSign,0.31681
23,Person23_35,eyeball,0.28283
23,Person23_35,pinkCandle,0.2686
23,Person23_35,sign,0.57919
23,Person23_35,lavenderDie,0.28421
23,Person23_36,cloudSign,0.27266
23,Person23_36,pinkCandle,0.2737
23,Person23_36,sign,0.27195
23,Person23_37,pinkCandle,0.30480999999999997
23,Person23_37,sign,0.29909
23,Person23_37,hairClip,0.27152
23,Person23_38,pinkCandle,0.26899999999999996
23,Person23_38,pumpkinNotes,0.33279000000000003
23,Person23_38,sign,0.25561
23,Person23_39,sign,0.38473
23,Person23_4,birdCall,0.26114
23,Person23_4,cloudSign,0.28475
23,Person23_4,pinkCandle,0.26821
23,Person23_4,pumpkinNotes,0.26278
23,Person23_4,sign,0.47901000000000005
23,Person23_4,blueSunglasses,0.27793
23,Person23_40,canadaPencil,0.25551
23,Person23_40,eyeball,0.30376
23,Person23_40,noisemaker,0.26755999999999996
23,Person23_40,redWhistle,0.25329
23,Person23_40,sign,0.3273
23,Person23_41,sign,0.34667
23,Person23_42,canadaPencil,0.2783
23,Person23_42,cloudSign,0.25221
23,Person23_42,partyFavor,0.32156999999999997
23,Person23_42,sign,0.49618999999999996
23,Person23_42,stickerBox,0.31476
23,Person23_43,eyeball,0.35751
23,Person23_43,noisemaker,0.30598000000000003
23,Person23_43,pinkCandle,0.28965
23,Person23_43,sign,0.29388000000000003
23,Person23_43,lavenderDie,0.32603000000000004
23,Person23_43,yellowBag,0.26159
23,Person23_44,eyeball,0.32597
23,Person23_44,pinkCandle,0.2797
23,Person23_44,sign,0.43055
23,Person23_44,lavenderDie,0.46584
23,Person23_44,yellowBag,0.30878
23,Person23_45,cloudSign,0.3841
23,Person23_45,eyeball,0.30563
23,Person23_45,pinkCandle,0.32506
23,Person23_45,sign,0.36988000000000004
23,Person23_45,lavenderDie,0.29308
23,Person23_45,yellowBag,0.45356
23,Person23_46,eyeball,0.33361
23,Person23_46,metalKey,0.25397
23,Person23_46,sign,0.41588
23,Person23_47,birdCall,0.42531
23,Person23_47,cupcakePaper,0.38676
23,Person23_47,eyeball,0.32854
23,Person23_47,trophy,0.36637
23,Person23_47,hairClip,0.33657
23,Person23_47,yellowBag,0.36265
23,Person23_48,eyeball,0.39186
23,Person23_48,sign,0.26385
23,Person23_48,hairClip,0.4093
23,Person23_48,lavenderDie,0.575
23,Person23_49,eyeball,0.39311999999999997
23,Person23_49,blueSunglasses,0.31525
23,Person23_49,hairClip,0.3138
23,Person23_49,lavenderDie,0.61375
23,Person23_49,yellowBag,0.43246
23,Person23_5,birdCall,0.37253000000000003
23,Person23_5,cloudSign,0.3792
23,Person23_5,eyeball,0.32699
23,Person23_5,sign,0.52228
23,Person23_5,blueSunglasses,0.29681
23,Person23_50,pinkCandle,0.37472
23,Person23_50,sign,0.58929
23,Person23_50,lavenderDie,0.57795
23,Person23_51,birdCall,0.3683
23,Person23_51,cupcakePaper,0.31314000000000003
23,Person23_51,eyeball,0.39209
23,Person23_51,blueSunglasses,0.25001999999999996
23,Person23_52,lavenderDie,0.37923
23,Person23_52,yellowBag,0.25526
23,Person23_53,eyeball,0.25332
23,Person23_53,sign,0.28844000000000003
23,Person23_53,lavenderDie,0.37161
23,Person23_53,yellowBag,0.25056
23,Person23_54,cupcakePaper,0.28062
23,Person23_54,sign,0.36233000000000004
23,Person23_54,lavenderDie,0.49207
23,Person23_54,yellowBag,0.35753
23,Person23_55,cloudSign,0.30251
23,Person23_55,cupcakePaper,0.31313
23,Person23_55,eyeball,0.29015
23,Person23_55,partyFavor,0.46381000000000006
23,Person23_55,sign,0.33131
23,Person23_55,lavenderDie,0.58727
23,Person23_56,eyeball,0.34707
23,Person23_57,cloudSign,0.43151000000000006
23,Person23_57,cupcakePaper,0.27621999999999997
23,Person23_57,partyFavor,0.28867
23,Person23_57,pumpkinNotes,0.3387
23,Person23_57,redWhistle,0.30756999999999995
23,Person23_57,sign,0.37827
23,Person23_57,lavenderDie,0.39403
23,Person23_58,birdCall,0.27541
23,Person23_58,eyeball,0.32868
23,Person23_58,pumpkinNotes,0.5039399999999999
23,Person23_58,redWhistle,0.29413
23,Person23_58,sign,0.25181
23,Person23_58,blueSunglasses,0.25648000000000004
23,Person23_58,lavenderDie,0.44966999999999996
23,Person23_59,pumpkinNotes,0.42686
23,Person23_59,sign,0.48772
23,Person23_59,blueSunglasses,0.2795
23,Person23_60,eyeball,0.55885
23,Person23_60,sign,0.41193
23,Person23_60,lavenderDie,0.6454
23,Person23_62,cupcakePaper,0.26957
23,Person23_62,paperPlate,0.27054
23,Person23_62,sign,0.34239
23,Person23_63,cupcakePaper,0.25351
23,Person23_63,yellowBag,0.46603999999999995
23,Person23_64,cloudSign,0.29906
23,Person23_64,eyeball,0.31237
23,Person23_64,pinkCandle,0.25651
23,Person23_64,pumpkinNotes,0.68886
23,Person23_64,sign,0.35108
23,Person23_64,yellowBalloon,0.5100600000000001
23,Person23_64,yellowBag,0.45801000000000003
23,Person23_65,birdCall,0.34355
23,Person23_65,pinkCandle,0.32132
23,Person23_66,cupcakePaper,0.27326999999999996
23,Person23_66,sign,0.45932
23,Person23_66,yellowBag,0.51402
23,Person23_67,pinkCandle,0.32305
23,Person23_67,pumpkinNotes,0.25149
23,Person23_67,yellowBag,0.40963
23,Person23_68,pinkCandle,0.32664
23,Person23_68,sign,0.25828
23,Person23_68,yellowBag,0.41700000000000004
23,Person23_69,birdCall,0.28739000000000003
23,Person23_69,cloudSign,0.29174
23,Person23_69,cupcakePaper,0.27510999999999997
23,Person23_69,partyFavor,0.32769000000000004
23,Person23_69,pinkCandle,0.29249
23,Person23_69,sign,0.52886
23,Person23_69,silverStraw,0.29772
23,Person23_69,vancouverCards,0.29151
23,Person23_7,eyeball,0.26564
23,Person23_7,pinkCandle,0.34891
23,Person23_7,lavenderDie,0.9148799999999999
23,Person23_7,yellowBag,0.4723
23,Person23_70,birdCall,0.37314
23,Person23_70,eyeball,0.28963
23,Person23_70,sign,0.61615
23,Person23_70,hairClip,0.31145
23,Person23_70,yellowBag,0.29844
23,Person23_71,cupcakePaper,0.26443
23,Person23_71,yellowBag,0.27134
23,Person23_72,pinkCandle,0.49523
23,Person23_72,yellowBag,0.47793
23,Person23_73,canadaPencil,0.30372
23,Person23_73,pinkCandle,0.33285
23,Person23_73,sign,0.39314
23,Person23_74,birdCall,0.32036
23,Person23_74,cloudSign,0.51903
23,Person23_74,eyeball,0.34217
23,Person23_74,sign,0.3413
23,Person23_74,blueSunglasses,0.32736
23,Person23_74,hairClip,0.53245
23,Person23_74,yellowBag,0.38555
23,Person23_75,birdCall,0.4602
23,Person23_75,pinkCandle,0.3898
23,Person23_75,sign,0.68579
23,Person23_76,cupcakePaper,0.45596000000000003
23,Person23_76,paperPlate,0.42731
23,Person23_76,pumpkinNotes,0.33082
23,Person23_76,sign,0.36317
23,Person23_76,blueSunglasses,0.29612
23,Person23_77,birdCall,0.49356000000000005
23,Person23_77,cloudSign,0.28886999999999996
23,Person23_77,cupcakePaper,0.33984000000000003
23,Person23_77,blueSunglasses,0.35129
23,Person23_78,silverStraw,0.38768
23,Person23_78,lavenderDie,0.30437
23,Person23_79,eyeball,0.29825
23,Person23_79,pumpkinNotes,0.36438000000000004
23,Person23_79,sign,0.29988000000000004
23,Person23_79,hairClip,0.25984
23,Person23_8,birdCall,0.33100999999999997
23,Person23_8,eyeball,0.32294
23,Person23_8,blueSunglasses,0.27294
23,Person23_8,lavenderDie,0.77004
23,Person23_8,yellowBag,0.52553
23,Person23_80,cupcakePaper,0.49567
23,Person23_80,eyeball,0.3645
23,Person23_80,paperPlate,0.5594100000000001
23,Person23_80,pumpkinNotes,0.26878
23,Person23_80,blueSunglasses,0.37068
23,Person23_81,cloudSign,0.37859
23,Person23_81,cupcakePaper,0.37059000000000003
23,Person23_81,pinkCandle,0.25468
23,Person23_81,sign,0.37338000000000005
23,Person23_82,cloudSign,0.26111999999999996
23,Person23_82,cupcakePaper,0.60502
23,Person23_82,pumpkinNotes,0.29748
23,Person23_82,sign,0.51162
23,Person23_83,cloudSign,0.25334
23,Person23_83,cupcakePaper,0.586
23,Person23_83,eyeball,0.28469
23,Person23_83,paperPlate,0.75851
23,Person23_83,pinkCandle,0.36658
23,Person23_83,pumpkinNotes,0.47255
23,Person23_83,sign,0.31
23,Person23_83,blueSunglasses,0.34417
23,Person23_9,eyeball,0.47301000000000004
23,Person23_9,blueSunglasses,0.3448
23,Person23_9,hairClip,0.35494000000000003
23,Person23_9,lavenderDie,0.7921199999999999
23,Person23_9,yellowBag,0.5170100000000001
24,Person24_1,eyeball,0.5118
24,Person24_1,pinkCandle,0.34388
24,Person24_1,pumpkinNotes,0.30638000000000004
24,Person24_1,blueSunglasses,0.33821999999999997
24,Person24_10,birdCall,0.26837
24,Person24_10,eyeball,0.31195
24,Person24_10,sign,0.262
24,Person24_10,blueSunglasses,0.35955
24,Person24_10,hairClip,0.36372
24,Person24_10,lavenderDie,0.5835600000000001
24,Person24_10,yellowBag,0.30831
24,Person24_11,birdCall,0.26837
24,Person24_11,eyeball,0.31195
24,Person24_11,sign,0.262
24,Person24_11,blueSunglasses,0.35955
24,Person24_11,hairClip,0.36372
24,Person24_11,lavenderDie,0.5835600000000001
24,Person24_11,yellowBag,0.30831
24,Person24_12,eyeball,0.25394
24,Person24_12,pinkCandle,0.31219
24,Person24_12,sign,0.35504
24,Person24_12,blueSunglasses,0.30555
24,Person24_13,eyeball,0.25394
24,Person24_13,pinkCandle,0.31219
24,Person24_13,sign,0.35504
24,Person24_13,blueSunglasses,0.30555
24,Person24_14,cloudSign,0.32408000000000003
24,Person24_14,eyeball,0.4998
24,Person24_14,metalKey,0.32921
24,Person24_14,pinkCandle,0.26406999999999997
24,Person24_14,pumpkinNotes,0.39127
24,Person24_14,redWhistle,0.45948
24,Person24_14,trophy,0.4457
24,Person24_14,hairClip,0.41357
24,Person24_14,stickerBox,0.3103
24,Person24_14,yellowBag,0.4592
24,Person24_2,cloudSign,0.37506
24,Person24_2,eyeball,0.39243
24,Person24_2,pinkCandle,0.31016
24,Person24_2,pumpkinNotes,0.30555
24,Person24_3,cloudSign,0.51173
24,Person24_3,pinkCandle,0.30787
24,Person24_3,sign,0.39233
24,Person24_3,blueSunglasses,0.39339
24,Person24_3,stickerBox,0.39056
24,Person24_4,cloudSign,0.47948999999999997
24,Person24_4,eyeball,0.37554
24,Person24_4,partyFavor,0.26981
24,Person24_4,pinkCandle,0.31012
24,Person24_4,redWhistle,0.32809
24,Person24_4,sign,0.32521
24,Person24_4,trophy,0.3675
24,Person24_4,blueSunglasses,0.38905
24,Person24_4,hairClip,0.6945600000000001
24,Person24_4,stickerBox,0.33419
24,Person24_5,cloudSign,0.31739
24,Person24_5,eyeball,0.42595
24,Person24_5,pinkCandle,0.43885
24,Person24_5,redWhistle,0.40657
24,Person24_5,sign,0.40955
24,Person24_5,blueSunglasses,0.36975
24,Person24_5,hairClip,0.30616
24,Person24_5,yellowBag,0.37904
24,Person24_6,cupcakePaper,0.2563
24,Person24_6,eyeball,0.26800999999999997
24,Person24_6,pinkCandle,0.30785
24,Person24_6,pumpkinNotes,0.68424
24,Person24_6,blueSunglasses,0.31777
24,Person24_7,cloudSign,0.41015
24,Person24_7,cupcakePaper,0.26907
24,Person24_7,pinkCandle,0.28321
24,Person24_7,pumpkinNotes,0.34412
24,Person24_7,blueSunglasses,0.28994000000000003
24,Person24_8,canadaPencil,0.33875
24,Person24_8,cloudSign,0.29871
24,Person24_8,sign,0.47525
24,Person24_8,silverStraw,0.4265
24,Person24_9,canadaPencil,0.33875
24,Person24_9,cloudSign,0.29871
24,Person24_9,sign,0.47525
24,Person24_9,silverStraw,0.4265
25,Person25_1,birdCall,0.41229
25,Person25_1,canadaPencil,0.27139
25,Person25_1,eyeball,0.32018
25,Person25_1,pumpkinNotes,0.5453100000000001
25,Person25_1,blueSunglasses,0.39342
25,Person25_1,stickerBox,0.37392
25,Person25_10,cupcakePaper,0.2592
25,Person25_10,metalKey,0.42678
25,Person25_10,pinkCandle,0.41015
25,Person25_10,sign,0.52004
25,Person25_10,hairClip,0.34756
25,Person25_11,canadaPencil,0.45248
25,Person25_11,noisemaker,0.31506
25,Person25_11,pinkCandle,0.36924
25,Person25_11,silverStraw,0.25367
25,Person25_12,cloudSign,0.42993000000000003
25,Person25_12,eyeball,0.40386
25,Person25_12,pinkCandle,0.35223000000000004
25,Person25_12,sign,0.33921
25,Person25_12,stickerBox,0.26835
25,Person25_13,cloudSign,0.32336
25,Person25_13,eyeball,0.5777100000000001
25,Person25_13,pinkCandle,0.26409
25,Person25_13,pumpkinNotes,0.44986000000000004
25,Person25_13,redWhistle,0.33209
25,Person25_13,yellowBag,0.39225
25,Person25_14,cloudSign,0.29023000000000004
25,Person25_14,eyeball,0.38650999999999996
25,Person25_14,pinkCandle,0.43301999999999996
25,Person25_14,redWhistle,0.33732
25,Person25_14,sign,0.58192
25,Person25_14,lavenderDie,0.30834
25,Person25_15,cloudSign,0.50641
25,Person25_15,eyeball,0.31881
25,Person25_15,pinkCandle,0.29995
25,Person25_15,redWhistle,0.30889
25,Person25_15,sign,0.5768
25,Person25_15,blueSunglasses,0.36613
25,Person25_15,stickerBox,0.5361100000000001
25,Person25_15,yellowBag,0.31719
25,Person25_16,birdCall,0.31567
25,Person25_16,canadaPencil,0.30956999999999996
25,Person25_16,cloudSign,0.29563
25,Person25_16,cupcakePaper,0.40064
25,Person25_16,eyeball,0.52447
25,Person25_16,paperPlate,0.35042
25,Person25_16,pumpkinNotes,0.49654
25,Person25_16,blueSunglasses,0.41978000000000004
25,Person25_16,stickerBox,0.41463
25,Person25_16,yellowBag,0.26437
25,Person25_17,birdCall,0.39755999999999997
25,Person25_17,trophy,0.26796
25,Person25_17,yellowBag,0.26421
25,Person25_18,cupcakePaper,0.27947
25,Person25_18,pinkCandle,0.27105
25,Person25_18,sign,0.34748
25,Person25_18,trophy,0.3598
25,Person25_18,hairClip,0.31811
25,Person25_19,birdCall,0.51139
25,Person25_19,sign,0.35879
25,Person25_2,birdCall,0.36959000000000003
25,Person25_2,canadaPencil,0.26913000000000004
25,Person25_2,cupcakePaper,0.33266999999999997
25,Person25_2,eyeball,0.25254
25,Person25_2,paperPlate,0.8753200000000001
25,Person25_2,pumpkinNotes,0.4915
25,Person25_2,blueSunglasses,0.34115
25,Person25_2,stickerBox,0.48596999999999996
25,Person25_20,metalKey,0.49105
25,Person25_20,partyFavor,0.32536
25,Person25_20,pinkCandle,0.49299
25,Person25_20,sign,0.71925
25,Person25_21,birdCall,0.30662
25,Person25_21,cloudSign,0.41126999999999997
25,Person25_21,metalKey,0.40048
25,Person25_21,partyFavor,0.43556999999999996
25,Person25_21,pinkCandle,0.39998
25,Person25_21,pumpkinNotes,0.44576000000000005
25,Person25_21,sign,0.49327
25,Person25_21,blueSunglasses,0.37456999999999996
25,Person25_21,hairClip,0.32605
25,Person25_21,yellowBag,0.25736
25,Person25_22,birdCall,0.43567
25,Person25_22,canadaPencil,0.28784
25,Person25_22,cloudSign,0.5203
25,Person25_22,eyeball,0.27786
25,Person25_22,metalKey,0.5305300000000001
25,Person25_22,pinkCandle,0.42183000000000004
25,Person25_22,pumpkinNotes,0.5415
25,Person25_22,sign,0.5645899999999999
25,Person25_22,trophy,0.26474000000000003
25,Person25_22,blueSunglasses,0.37685
25,Person25_22,hairClip,0.31109000000000003
25,Person25_22,stickerBox,0.46248999999999996
25,Person25_23,birdCall,0.27756
25,Person25_23,cloudSign,0.48791999999999996
25,Person25_23,eyeball,0.32779
25,Person25_23,metalKey,0.38316999999999996
25,Person25_23,noisemaker,0.2528
25,Person25_23,partyFavor,0.4306
25,Person25_23,pinkCandle,0.53595
25,Person25_23,sign,0.5953
25,Person25_23,trophy,0.28462
25,Person25_23,hairClip,0.665
25,Person25_23,lavenderDie,0.6954899999999999
25,Person25_23,yellowBag,0.39214
25,Person25_24,pumpkinNotes,0.49666000000000005
25,Person25_24,trophy,0.32159
25,Person25_24,hairClip,0.5827
25,Person25_24,lavenderDie,0.77166
25,Person25_24,yellowBag,0.51139
25,Person25_25,sign,0.27376999999999996
25,Person25_25,trophy,0.38975
25,Person25_25,hairClip,0.76113
25,Person25_25,yellowBag,0.39395
25,Person25_26,cloudSign,0.28013000000000005
25,Person25_26,metalKey,0.26735
25,Person25_26,partyFavor,0.30144
25,Person25_26,pinkCandle,0.31133
25,Person25_26,redWhistle,0.3274
25,Person25_26,sign,0.25246
25,Person25_3,cloudSign,0.26113000000000003
25,Person25_3,sign,0.5452
25,Person25_4,sign,0.28791
25,Person25_4,yellowBag,0.43017
25,Person25_5,birdCall,0.41963
25,Person25_5,cupcakePaper,0.29270999999999997
25,Person25_5,pumpkinNotes,0.3845
25,Person25_6,pumpkinNotes,0.3027
25,Person25_6,sign,0.50589
25,Person25_7,pinkCandle,0.36816
25,Person25_7,sign,0.5482
25,Person25_7,hairClip,0.25506999999999996
25,Person25_8,pinkCandle,0.26363000000000003
25,Person25_8,pumpkinNotes,0.29584
25,Person25_8,sign,0.45136000000000004
25,Person25_9,canadaPencil,0.25045
25,Person25_9,metalKey,0.47036000000000006
25,Person25_9,pinkCandle,0.30417
25,Person25_9,sign,0.46691000000000005
25,Person25_9,yellowBag,0.28958
26,Person26_1,birdCall,0.42885
26,Person26_1,canadaPencil,0.31609
26,Person26_1,cloudSign,0.35167
26,Person26_1,eyeball,0.30493000000000003
26,Person26_1,pinkCandle,0.34553
26,Person26_1,sign,0.33316999999999997
26,Person26_1,blueSunglasses,0.38355
26,Person26_1,hairClip,0.30999
26,Person26_2,cloudSign,0.31940999999999997
26,Person26_2,eyeball,0.42368999999999996
26,Person26_2,hairClip,0.35046
26,Person26_2,lavenderDie,0.45055
26,Person26_3,birdCall,0.32445
26,Person26_3,eyeball,0.32328
26,Person26_3,pinkCandle,0.30785999999999997
26,Person26_3,redWhistle,0.32263000000000003
26,Person26_3,silverStraw,0.54418
26,Person26_3,trophy,0.25458000000000003
26,Person26_3,hairClip,0.39543
26,Person26_4,birdCall,0.26704
26,Person26_4,cloudSign,0.35353
26,Person26_4,eyeball,0.3413
26,Person26_4,pumpkinNotes,0.40562
26,Person26_4,redWhistle,0.40574
26,Person26_4,blueSunglasses,0.30882
26,Person26_4,stickerBox,0.50966
26,Person26_5,birdCall,0.43888999999999995
26,Person26_5,cloudSign,0.41156000000000004
26,Person26_5,pinkCandle,0.27295
26,Person26_5,pumpkinNotes,0.6308699999999999
26,Person26_5,hairClip,0.45674
26,Person26_6,birdCall,0.33266999999999997
26,Person26_6,pinkCandle,0.26439
26,Person26_6,pumpkinNotes,0.51708
26,Person26_6,trophy,0.40847
26,Person26_6,hairClip,0.25902
27,Person27_1,sign,0.35781
27,Person27_10,eyeball,0.35451
27,Person27_10,sign,0.40853
27,Person27_11,cloudSign,0.30489
27,Person27_11,cupcakePaper,0.30458
27,Person27_12,birdCall,0.5139600000000001
27,Person27_12,cloudSign,0.36312
27,Person27_12,eyeball,0.26874000000000003
27,Person27_12,pinkCandle,0.31879
27,Person27_12,trophy,0.29148
27,Person27_12,blueSunglasses,0.29969
27,Person27_12,hairClip,0.38774000000000003
27,Person27_14,eyeball,0.25895
27,Person27_14,pumpkinNotes,0.40360999999999997
27,Person27_14,yellowBag,0.28891
27,Person27_2,sign,0.30077
27,Person27_2,vancouverCards,0.28019
27,Person27_2,yellowBag,0.25356999999999996
27,Person27_3,cloudSign,0.2811
27,Person27_3,eyeball,0.34045
27,Person27_3,yellowBag,0.35138
27,Person27_4,eyeball,0.25589
27,Person27_4,hairClip,0.35084
27,Person27_5,eyeball,0.26669
27,Person27_5,blueSunglasses,0.27095
27,Person27_6,cloudSign,0.28344
27,Person27_6,eyeball,0.40707
27,Person27_6,sign,0.29496999999999995
27,Person27_6,blueSunglasses,0.52854
27,Person27_6,hairClip,0.3319
27,Person27_7,birdCall,0.3297
27,Person27_7,cloudSign,0.27721
27,Person27_7,eyeball,0.41363999999999995
27,Person27_7,metalKey,0.32266
27,Person27_7,blueSunglasses,0.43922
27,Person27_8,eyeball,0.25231
27,Person27_8,hairClip,0.29386
27,Person27_9,birdCall,0.2508
27,Person27_9,cupcakePaper,0.25985
27,Person27_9,partyFavor,0.42927
27,Person27_9,sign,0.29791
28,Person28_1,eyeball,0.43523
28,Person28_1,metalKey,0.31101
28,Person28_1,pumpkinNotes,0.34301
28,Person28_1,sign,0.42158
28,Person28_1,silverStraw,0.40026
28,Person28_1,blueSunglasses,0.27796
28,Person28_1,stickerBox,0.47479
28,Person28_1,yellowBag,0.38058000000000003
28,Person28_2,canadaPencil,0.26561
28,Person28_2,cloudSign,0.33202
28,Person28_2,eyeball,0.38037
28,Person28_2,metalKey,0.46476999999999996
28,Person28_2,pinkCandle,0.27002
28,Person28_2,sign,0.47981
28,Person28_2,silverStraw,0.39347
28,Person28_2,blueSunglasses,0.34643
28,Person28_2,stickerBox,0.38008000000000003
28,Person28_2,yellowBag,0.3287
28,Person28_3,cloudSign,0.44299999999999995
28,Person28_3,eyeball,0.5897399999999999
28,Person28_3,metalKey,0.48951999999999996
28,Person28_3,pinkCandle,0.26295
28,Person28_3,redWhistle,0.32900999999999997
28,Person28_3,blueSunglasses,0.28245
28,Person28_3,hairClip,0.47518999999999995
28,Person28_3,lavenderDie,0.55333
28,Person28_3,stickerBox,0.44056000000000006
28,Person28_3,yellowBag,0.34635
